Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2023-08-01T04:00:00Z,MERC,8.85,-1808,Market On Open,Filled,-16000.8,Liquidated 
2023-08-01T04:00:00Z,PFSI,75.41,-201,Market On Open,Filled,-15157.41,Liquidated 
2023-08-01T04:00:00Z,ADS,41.45,-85,Market On Open,Filled,-3523.25, 
2023-08-01T04:00:00Z,ENVA,54.66,22,Market On Open,Filled,1202.52, 
2023-08-01T04:00:00Z,TWO,13.5,124,Market On Open,Filled,1674, 
2023-08-01T04:00:00Z,BBU,17.22,76,Market On Open,Filled,1308.72, 
2023-08-01T04:00:00Z,FBRT,14.61,72,Market On Open,Filled,1051.92, 
2023-08-01T04:00:00Z,BZH,33.72,-47,Market On Open,Filled,-1584.84, 
2023-08-01T04:00:00Z,COMM,4.5,3504,Market On Open,Filled,15768, 
2023-08-01T04:00:00Z,CRMT,117.84,-14,Market On Open,Filled,-1649.76, 
2023-08-01T04:00:00Z,CYH,4.39,276,Market On Open,Filled,1211.64, 
2023-08-01T04:00:00Z,QRTEA,1.03,721,Market On Open,Filled,742.63, 
2023-08-01T04:00:00Z,TPC,8.45,1866,Market On Open,Filled,15767.7, 
2023-08-01T04:00:00Z,VHI,15.34,1028,Market On Open,Filled,15769.52, 
2023-08-01T04:00:00Z,CYD,10.63,97,Market On Open,Filled,1031.11, 
2023-08-01T04:00:00Z,NUVB,1.83,419,Market On Open,Filled,766.77, 
2023-08-01T04:00:00Z,OPY,38.2,50,Market On Open,Filled,1910, 
2023-08-01T04:00:00Z,LSEA,10.09,1597,Market On Open,Filled,16113.73, 
2023-09-01T04:00:00Z,VHI,13.34,-1028,Market On Open,Filled,-13713.52,Liquidated 
2023-09-01T04:00:00Z,QRTEA,0.77,-15460,Market On Open,Filled,-11904.2,Liquidated 
2023-09-01T04:00:00Z,NUVB,1.66,-8570,Market On Open,Filled,-14226.2,Liquidated 
2023-09-01T04:00:00Z,LSEA,9.74,-1597,Market On Open,Filled,-15554.78,Liquidated 
2023-09-01T04:00:00Z,JEF,35.93,-32,Market On Open,Filled,-1149.76, 
2023-09-01T04:00:00Z,PFSI,72.27,202,Market On Open,Filled,14598.54, 
2023-09-01T04:00:00Z,OPEN,4.01,3732,Market On Open,Filled,14965.32, 
2023-09-01T04:00:00Z,HE,13.94,1038,Market On Open,Filled,14469.72, 
2023-09-01T04:00:00Z,TWO,13.83,-118,Market On Open,Filled,-1631.94, 
2023-09-01T04:00:00Z,FBRT,14.27,-73,Market On Open,Filled,-1041.71, 
2023-09-01T04:00:00Z,BBU,15.07,47,Market On Open,Filled,708.29, 
2023-09-01T04:00:00Z,BZH,29.51,28,Market On Open,Filled,826.28, 
2023-09-01T04:00:00Z,PRAA,19.5,88,Market On Open,Filled,1716, 
2023-09-01T04:00:00Z,HOV,118.35,-29,Market On Open,Filled,-3432.15, 
2023-09-01T04:00:00Z,COMM,3.32,855,Market On Open,Filled,2838.6, 
2023-09-01T04:00:00Z,CYD,11.32,-204,Market On Open,Filled,-2309.28, 
2023-09-01T04:00:00Z,CYH,3.44,715,Market On Open,Filled,2459.6, 
2023-09-01T04:00:00Z,TPC,8.92,-229,Market On Open,Filled,-2042.68, 
2023-09-01T04:00:00Z,QURE,8.8,1671,Market On Open,Filled,14704.8, 
2023-09-01T04:00:00Z,OPY,38.23,-31,Market On Open,Filled,-1185.13, 
2023-10-02T04:00:00Z,QURE,6.72,-1671,Market On Open,Filled,-11229.12,Liquidated 
2023-10-02T04:00:00Z,CYH,2.86,-4307,Market On Open,Filled,-12318.02,Liquidated 
2023-10-02T04:00:00Z,OPY,38.33,-382,Market On Open,Filled,-14642.06,Liquidated 
2023-10-02T04:00:00Z,TPC,7.79,-1637,Market On Open,Filled,-12752.23,Liquidated 
2023-10-02T04:00:00Z,CNHI,12.02,1095,Market On Open,Filled,13161.9, 
2023-10-02T04:00:00Z,JEF,36.55,-45,Market On Open,Filled,-1644.75, 
2023-10-02T04:00:00Z,MDC,41.05,321,Market On Open,Filled,13177.05, 
2023-10-02T04:00:00Z,TPH,27.14,484,Market On Open,Filled,13135.76, 
2023-10-02T04:00:00Z,CCS,66.24,198,Market On Open,Filled,13115.52, 
2023-10-02T04:00:00Z,OPEN,2.61,1290,Market On Open,Filled,3366.9, 
2023-10-02T04:00:00Z,ENVA,50.81,-26,Market On Open,Filled,-1321.06, 
2023-10-02T04:00:00Z,TWO,12.66,-56,Market On Open,Filled,-708.96, 
2023-10-02T04:00:00Z,BBU,15.24,-97,Market On Open,Filled,-1478.28, 
2023-10-02T04:00:00Z,BZH,24.84,36,Market On Open,Filled,894.24, 
2023-10-02T04:00:00Z,PRAA,19.19,-57,Market On Open,Filled,-1093.83, 
2023-10-02T04:00:00Z,COMM,3.39,-413,Market On Open,Filled,-1400.07, 
2023-10-02T04:00:00Z,HOV,102.17,8,Market On Open,Filled,817.36, 
2023-10-02T04:00:00Z,CRMT,90.76,13,Market On Open,Filled,1179.88, 
2023-11-01T04:00:00Z,HOV,69.2,-130,Market On Open,Filled,-8996,Liquidated 
2023-11-01T04:00:00Z,CRMT,66.37,-145,Market On Open,Filled,-9623.65,Liquidated 
2023-11-01T04:00:00Z,CYD,8.37,-1282,Market On Open,Filled,-10730.34,Liquidated 
2023-11-01T04:00:00Z,COMM,1.49,-3946,Market On Open,Filled,-5879.54,Liquidated 
2023-11-01T04:00:00Z,CNHI,10.94,-83,Market On Open,Filled,-908.02, 
2023-11-01T04:00:00Z,JEF,32.21,-17,Market On Open,Filled,-547.57, 
2023-11-01T04:00:00Z,AVT,46.1,239,Market On Open,Filled,11017.9, 
2023-11-01T04:00:00Z,KBH,44.26,251,Market On Open,Filled,11109.26, 
2023-11-01T04:00:00Z,PFSI,66.9,-37,Market On Open,Filled,-2475.3, 
2023-11-01T04:00:00Z,MDC,37.76,-29,Market On Open,Filled,-1095.04, 
2023-11-01T04:00:00Z,TPH,24.98,-41,Market On Open,Filled,-1024.18, 
2023-11-01T04:00:00Z,CCS,61.36,-18,Market On Open,Filled,-1104.48, 
2023-11-01T04:00:00Z,HE,12.95,-182,Market On Open,Filled,-2356.9, 
2023-11-01T04:00:00Z,ADS,26.84,32,Market On Open,Filled,858.88, 
2023-11-01T04:00:00Z,OPEN,1.92,828,Market On Open,Filled,1589.76, 
2023-11-01T04:00:00Z,ENVA,39.47,18,Market On Open,Filled,710.46, 
2023-11-01T04:00:00Z,SATS,13.88,802,Market On Open,Filled,11131.76, 
2023-11-01T04:00:00Z,TWO,11.58,-44,Market On Open,Filled,-509.52, 
2023-11-01T04:00:00Z,VIR,7.94,1401,Market On Open,Filled,11123.94, 
2023-11-01T04:00:00Z,FBRT,12.61,-148,Market On Open,Filled,-1866.28, 
2023-11-01T04:00:00Z,BZH,24.07,-73,Market On Open,Filled,-1757.11, 
2023-11-01T04:00:00Z,CLNC,5.72,-119,Market On Open,Filled,-680.68, 
2023-11-01T04:00:00Z,PRAA,12.13,213,Market On Open,Filled,2583.69, 
2023-12-01T05:00:00Z,TPH,29.22,-443,Market On Open,Filled,-12944.46,Liquidated 
2023-12-01T05:00:00Z,KBH,52.16,-251,Market On Open,Filled,-13092.16,Liquidated 
2023-12-01T05:00:00Z,PFSI,77.67,-165,Market On Open,Filled,-12815.55,Liquidated 
2023-12-01T05:00:00Z,CCS,72.18,-180,Market On Open,Filled,-12992.4,Liquidated 
2023-12-01T05:00:00Z,VIR,9.41,-1401,Market On Open,Filled,-13183.41,Liquidated 
2023-12-01T05:00:00Z,MDC,44.37,-292,Market On Open,Filled,-12956.04,Liquidated 
2023-12-01T05:00:00Z,BBU,16.77,-872,Market On Open,Filled,-14623.44,Liquidated 
2023-12-01T05:00:00Z,CNHI,10.84,171,Market On Open,Filled,1853.64, 
2023-12-01T05:00:00Z,AVT,46.61,32,Market On Open,Filled,1491.52, 
2023-12-01T05:00:00Z,OPEN,2.97,-1626,Market On Open,Filled,-4829.22, 
2023-12-01T05:00:00Z,ADS,27.95,41,Market On Open,Filled,1145.95, 
2023-12-01T05:00:00Z,HE,12.19,187,Market On Open,Filled,2279.53, 
2023-12-01T05:00:00Z,TWO,13.81,-40,Market On Open,Filled,-552.4, 
2023-12-01T05:00:00Z,ENVA,41.02,30,Market On Open,Filled,1230.6, 
2023-12-01T05:00:00Z,FBRT,13.02,91,Market On Open,Filled,1184.82, 
2023-12-01T05:00:00Z,CLNC,6.73,-91,Market On Open,Filled,-612.43, 
2023-12-01T05:00:00Z,SATS,10.61,412,Market On Open,Filled,4371.32, 
2023-12-01T05:00:00Z,BZH,26.45,24,Market On Open,Filled,634.8, 
2023-12-01T05:00:00Z,PRAA,18.57,-217,Market On Open,Filled,-4029.69, 
2023-12-01T05:00:00Z,HOV,89.62,140,Market On Open,Filled,12546.8, 
2023-12-01T05:00:00Z,CRMT,79.36,159,Market On Open,Filled,12618.24, 
2023-12-01T05:00:00Z,LSEA,10.34,1233,Market On Open,Filled,12749.22, 
2023-12-01T05:00:00Z,OPY,39.71,319,Market On Open,Filled,12667.49, 
2023-12-01T05:00:00Z,VHI,13.69,936,Market On Open,Filled,12813.84, 
2023-12-01T05:00:00Z,TPC,8.3,1519,Market On Open,Filled,12607.7, 
2023-12-01T05:00:00Z,CYD,9,1395,Market On Open,Filled,12555, 
2024-01-02T09:01:00Z,CYD,8.2,-1395,Market On Open,Filled,-11439,Liquidated 
2024-01-02T09:01:00Z,SATS,15.53,-1214,Market On Open,Filled,-18853.42,Liquidated 
2024-01-02T09:01:00Z,AVT,48.68,-271,Market On Open,Filled,-13192.28,Liquidated 
2024-01-02T09:01:00Z,OPEN,4.02,-4224,Market On Open,Filled,-16980.48,Liquidated 
2024-01-02T09:01:00Z,CNHI,11.97,75,Market On Open,Filled,897.75, 
2024-01-02T09:01:00Z,JEF,40.03,34,Market On Open,Filled,1361.02, 
2024-01-02T09:01:00Z,ENVA,54.62,-32,Market On Open,Filled,-1747.84, 
2024-01-02T09:01:00Z,TWO,13.76,183,Market On Open,Filled,2518.08, 
2024-01-02T09:01:00Z,FBRT,13.49,162,Market On Open,Filled,2185.38, 
2024-01-02T09:01:00Z,BZH,32.26,-30,Market On Open,Filled,-967.8, 
2024-01-02T09:01:00Z,PRAA,24.77,-102,Market On Open,Filled,-2526.54, 
2024-01-02T09:01:00Z,CLNC,7.3,187,Market On Open,Filled,1365.1, 
2024-01-02T09:01:00Z,HOV,148.3,-42,Market On Open,Filled,-6228.6, 
2024-01-02T09:01:00Z,COMM,2.82,5434,Market On Open,Filled,15323.88, 
2024-01-02T09:01:00Z,LSEA,12.49,-67,Market On Open,Filled,-836.83, 
2024-01-02T09:01:00Z,CRMT,68.13,43,Market On Open,Filled,2929.59, 
2024-01-02T09:01:00Z,TPC,8.94,165,Market On Open,Filled,1475.1, 
2024-01-02T09:01:00Z,VHI,14.78,72,Market On Open,Filled,1064.16, 
2024-01-02T09:01:00Z,OPY,40.94,51,Market On Open,Filled,2087.94, 
2024-01-02T09:01:00Z,CYH,3.12,4895,Market On Open,Filled,15272.4, 
2024-01-02T09:01:00Z,SKIN,3.05,4927,Market On Open,Filled,15027.35, 
2024-01-02T09:01:00Z,ITOS,11.55,1399,Market On Open,Filled,16158.45, 
2024-02-01T05:00:00Z,SKIN,2.93,-4927,Market On Open,Filled,-14436.11,Liquidated 
2024-02-01T05:00:00Z,OPY,37.23,-370,Market On Open,Filled,-13775.1,Liquidated 
2024-02-01T05:00:00Z,HOV,171.08,-98,Market On Open,Filled,-16765.84,Liquidated 
2024-02-01T05:00:00Z,ITOS,10.01,-1399,Market On Open,Filled,-14003.99,Liquidated 
2024-02-01T05:00:00Z,CRMT,61.96,-202,Market On Open,Filled,-12515.92,Liquidated 
2024-02-01T05:00:00Z,CNHI,12.14,-56,Market On Open,Filled,-679.84, 
2024-02-01T05:00:00Z,JEF,40.81,-25,Market On Open,Filled,-1020.25, 
2024-02-01T05:00:00Z,AVT,45.34,318,Market On Open,Filled,14418.12, 
2024-02-01T05:00:00Z,OPEN,3.49,4219,Market On Open,Filled,14724.31, 
2024-02-01T05:00:00Z,ADS,36.52,-55,Market On Open,Filled,-2008.6, 
2024-02-01T05:00:00Z,ENVA,54.66,-11,Market On Open,Filled,-601.26, 
2024-02-01T05:00:00Z,VIRT,16.79,859,Market On Open,Filled,14422.61, 
2024-02-01T05:00:00Z,HE,13.22,69,Market On Open,Filled,912.18, 
2024-02-01T05:00:00Z,TWO,12.52,58,Market On Open,Filled,726.16, 
2024-02-01T05:00:00Z,PRAA,22.95,49,Market On Open,Filled,1124.55, 
2024-02-01T05:00:00Z,UNFI,14.98,967,Market On Open,Filled,14485.66, 
2024-02-01T05:00:00Z,CYH,3.7,-963,Market On Open,Filled,-3563.1, 
2024-02-01T05:00:00Z,COMM,2.36,787,Market On Open,Filled,1857.32, 
2024-02-01T05:00:00Z,TPC,9,-74,Market On Open,Filled,-666, 
2024-02-01T05:00:00Z,IHRT,2.76,5325,Market On Open,Filled,14697, 
2024-03-01T05:00:00Z,CNHI,11.94,-1202,Market On Open,Filled,-14351.88,Liquidated 
2024-03-01T05:00:00Z,VIRT,18,-859,Market On Open,Filled,-15462,Liquidated 
2024-03-01T05:00:00Z,COMM,1.2,-6221,Market On Open,Filled,-7465.2,Liquidated 
2024-03-01T05:00:00Z,UNFI,15.63,-967,Market On Open,Filled,-15114.21,Liquidated 
2024-03-01T05:00:00Z,VHI,13.51,-1008,Market On Open,Filled,-13618.08,Liquidated 
2024-03-01T05:00:00Z,OPEN,3.06,455,Market On Open,Filled,1392.3, 
2024-03-01T05:00:00Z,ADS,38.36,-21,Market On Open,Filled,-805.56, 
2024-03-01T05:00:00Z,ENVA,63.2,-38,Market On Open,Filled,-2401.6, 
2024-03-01T05:00:00Z,HE,12.25,69,Market On Open,Filled,845.25, 
2024-03-01T05:00:00Z,PRAA,25.55,-70,Market On Open,Filled,-1788.5, 
2024-03-01T05:00:00Z,TPC,11.43,-340,Market On Open,Filled,-3886.2, 
2024-03-01T05:00:00Z,QRTEA,1.4,10208,Market On Open,Filled,14291.2, 
2024-03-01T05:00:00Z,LSEA,13.99,-109,Market On Open,Filled,-1524.91, 
2024-03-01T05:00:00Z,CRMT,66.99,213,Market On Open,Filled,14268.87, 
2024-03-01T05:00:00Z,SKIN,3.6,4323,Market On Open,Filled,15562.8, 
2024-03-01T05:00:00Z,BETR,0.5404,26908,Market On Open,Filled,14541.0832, 
2024-03-01T05:00:00Z,CYH,2.85,1228,Market On Open,Filled,3499.8, 
2024-03-01T05:00:00Z,OPY,38.21,375,Market On Open,Filled,14328.75, 
2024-04-01T08:01:00Z,AVT,48.98,-318,Market On Open,Filled,-15575.64,Liquidated 
2024-04-01T08:01:00Z,IHRT,2.08,-5325,Market On Open,Filled,-11076,Liquidated 
2024-04-01T08:01:00Z,SKIN,4.18,-4323,Market On Open,Filled,-18070.14,Liquidated 
2024-04-01T08:01:00Z,JEF,43.37,-18,Market On Open,Filled,-780.66, 
2024-04-01T08:01:00Z,OPEN,2.76,217,Market On Open,Filled,598.92, 
2024-04-01T08:01:00Z,ADS,35.79,21,Market On Open,Filled,751.59, 
2024-04-01T08:01:00Z,HE,11.01,134,Market On Open,Filled,1475.34, 
2024-04-01T08:01:00Z,CLNC,6.55,91,Market On Open,Filled,596.05, 
2024-04-01T08:01:00Z,UNFI,11.13,1289,Market On Open,Filled,14346.57, 
2024-04-01T08:01:00Z,TPC,14.47,-246,Market On Open,Filled,-3559.62, 
2024-04-01T08:01:00Z,QRTEA,1.16,1840,Market On Open,Filled,2134.4, 
2024-04-01T08:01:00Z,CYH,3.3,-926,Market On Open,Filled,-3055.8, 
2024-04-01T08:01:00Z,VHI,16.57,862,Market On Open,Filled,14283.34, 
2024-04-01T08:01:00Z,CRMT,61.68,19,Market On Open,Filled,1171.92, 
2024-04-01T08:01:00Z,SENEB,57.4,263,Market On Open,Filled,15096.2, 
2024-04-01T08:01:00Z,BETR,0.4525,2928,Market On Open,Filled,1324.92, 
2024-05-01T04:00:00Z,BETR,0.3929,-29836,Market On Open,Filled,-11722.5644,Liquidated 
2024-05-01T04:00:00Z,QRTEA,0.868,-12048,Market On Open,Filled,-10457.664,Liquidated 
2024-05-01T04:00:00Z,JEF,43.01,-27,Market On Open,Filled,-1161.27, 
2024-05-01T04:00:00Z,ADS,36.56,-37,Market On Open,Filled,-1352.72, 
2024-05-01T04:00:00Z,OPEN,1.99,1798,Market On Open,Filled,3578.02, 
2024-05-01T04:00:00Z,TWO,12.69,-104,Market On Open,Filled,-1319.76, 
2024-05-01T04:00:00Z,FBRT,12.59,-69,Market On Open,Filled,-868.71, 
2024-05-01T04:00:00Z,BZH,28.03,21,Market On Open,Filled,588.63, 
2024-05-01T04:00:00Z,UNFI,8.9,201,Market On Open,Filled,1788.9, 
2024-05-01T04:00:00Z,TPC,16.73,-224,Market On Open,Filled,-3747.52, 
2024-05-01T04:00:00Z,CYH,3.31,-200,Market On Open,Filled,-662, 
2024-05-01T04:00:00Z,SENEB,59.2,-37,Market On Open,Filled,-2190.4, 
2024-05-01T04:00:00Z,LSEA,10.87,95,Market On Open,Filled,1032.65, 
2024-05-01T04:00:00Z,VHI,14.85,39,Market On Open,Filled,579.15, 
2024-05-01T04:00:00Z,SLRN,4.19,3184,Market On Open,Filled,13340.96, 
2024-05-01T04:00:00Z,OPY,40.02,-43,Market On Open,Filled,-1720.86, 
2024-05-01T04:00:00Z,SKIN,3.22,4121,Market On Open,Filled,13269.62, 
2024-06-01T04:00:00Z,ENVA,61.94,-227,Market On Open,Filled,-14060.38,Liquidated 
2024-06-01T04:00:00Z,JEF,46.8,-309,Market On Open,Filled,-14461.2,Liquidated 
2024-06-01T04:00:00Z,CRMT,61.11,-232,Market On Open,Filled,-14177.52,Liquidated 
2024-06-01T04:00:00Z,SLRN,4.17,-3184,Market On Open,Filled,-13277.28,Liquidated 
2024-06-01T04:00:00Z,SENEB,59.57,-226,Market On Open,Filled,-13462.82,Liquidated 
2024-06-01T04:00:00Z,CYH,3.99,-4034,Market On Open,Filled,-16095.66,Liquidated 
2024-06-01T04:00:00Z,OPY,45.93,-332,Market On Open,Filled,-15248.76,Liquidated 
2024-06-01T04:00:00Z,ADS,41.99,-360,Market On Open,Filled,-15116.4,Liquidated 
2024-06-01T04:00:00Z,PRAA,21.93,-563,Market On Open,Filled,-12346.59,Liquidated 
2024-06-01T04:00:00Z,HE,10.99,-1315,Market On Open,Filled,-14451.85,Liquidated 
2024-06-01T04:00:00Z,VHI,19.5,-901,Market On Open,Filled,-17569.5,Liquidated 
2024-06-01T04:00:00Z,UNFI,12.07,-1490,Market On Open,Filled,-17984.3,Liquidated 
2024-06-01T04:00:00Z,CLNC,6.14,-2150,Market On Open,Filled,-13201,Liquidated 
2024-06-01T04:00:00Z,OPEN,2.21,-6689,Market On Open,Filled,-14782.69,Liquidated 
2024-06-01T04:00:00Z,FBRT,12.87,-1065,Market On Open,Filled,-13706.55,Liquidated 
2024-06-01T04:00:00Z,TPC,22.44,-800,Market On Open,Filled,-17952,Liquidated 
2024-06-01T04:00:00Z,LSEA,9.96,-1152,Market On Open,Filled,-11473.92,Liquidated 
2024-06-01T04:00:00Z,BZH,29.12,-474,Market On Open,Filled,-13802.88,Liquidated 
2024-06-01T04:00:00Z,SKIN,2.24,-4121,Market On Open,Filled,-9231.04,Liquidated 
2024-06-01T04:00:00Z,TWO,12.92,-1054,Market On Open,Filled,-13617.68,Liquidated 
