Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2023-01-03T14:31:00Z,JEF,34.28,145,Market,Filled,4970.6,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,HE,41.85,119,Market,Filled,4980.15,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,TMHC,30.35,164,Market,Filled,4977.4,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,PFSI,56.66,88,Market,Filled,4986.08,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,AFRM,9.67,515,Market,Filled,4980.05,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,KBH,31.85,156,Market,Filled,4968.6,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,BFH,37.66,132,Market,Filled,4971.12,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,TPH,18.59,268,Market,Filled,4982.12,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,CCS,50.01,99,Market,Filled,4950.99,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,TWO,15.77,316,Market,Filled,4983.32,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,PRAA,33.78,147,Market,Filled,4965.66,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,MHO,46.18,107,Market,Filled,4941.26,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,ENVA,38.37,129,Market,Filled,4949.73,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,FBRT,12.9,386,Market,Filled,4979.4,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,BRSP,6.23,800,Market,Filled,4984,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,OPEN,1.16,4297,Market,Filled,4984.52,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
2023-01-03T14:31:00Z,ASTL,6.34,786,Market,Filled,4983.24,Warning: No quote information available at 12/31/2022 00:00:00 America/New_York, order filled using TradeBar data 
